name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
SBQQ__AttributeSet__c,true,a2u,Attribute Set,Attribute Sets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__AttributeValue__c,true,a2v,Attribute Value,Attribute Values,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__BlockPrice__c,true,a2w,Block Price,Block Prices,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__ColumnMetadata__c,true,a2y,Column Metadata,Columns Metadata,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__ConfigurationAttribute__c,true,a2z,Configuration Attribute,Configuration Attributes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__ConfigurationRule__c,true,a30,Configuration Rule,Configuration Rules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ContractedPrice__c,true,a31,Contracted Price,Contracted Prices,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__Cost__c,true,a32,Cost,Costs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__CustomAction__c,true,a34,Custom Action,Custom Actions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__CustomActionCondition__c,true,a33,Custom Action Condition,Custom Action Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__CustomScript__c,true,a36,Custom Script,Custom Scripts,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__Dimension__c,true,a37,Price Dimension,Price Dimensions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__DiscountCategory__c,true,a38,Discount Category,Discount Categories,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__DiscountSchedule__c,true,a3A,Discount Schedule,Discount Schedules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__DiscountTier__c,true,a3B,Discount Tier,Discount Tiers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ErrorCondition__c,true,a3C,Error Condition,Error Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__Favorite__c,true,a3F,Favorite,Favorites,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__FavoriteProduct__c,true,a3D,Favorite Product,Favorite Product,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__FavoriteShare__c,true,a3E,Favorite Share,Favorite Shares,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__FieldMetadata__c,true,a3G,Field Metadata,Field Metadata,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
SBQQ__FieldSetMetadata__c,true,a3H,FieldSet Metadata,FieldSets Metadata,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__ImportColumn__c,true,a3K,Import Column,Import Columns,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ImportFormat__c,true,a3L,Import Format,Import Formats,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__InstallProcessorLog__c,true,a3M,Install Processor Log,Install Processor Logs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__LineColumn__c,true,a3N,Line Column,Line Columns,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__Localization__c,true,a3O,Localization,Localizations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__LookupData__c,true,a3P,Lookup Data,Lookup Data,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__LookupQuery__c,true,a3Q,Lookup Query,Lookup Queries,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__OptionConstraint__c,true,a3R,Option Constraint,Option Constraints,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__OrderItemConsumptionRate__c,true,a3S,Order Product Consumption Rate,Order Product Consumption Rates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__OrderItemConsumptionSchedule__c,true,a3T,Order Product Consumption Schedule,Order Product Consumption Schedules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__PriceAction__c,true,a3U,Price Action,Price Actions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__PriceCondition__c,true,a3V,Price Condition,Price Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__PriceRule__c,true,a3W,Price Rule,Price Rules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__PriceSchedule__c,true,a3X,Price Schedule,Price Schedules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__PriceTier__c,true,a3Y,Price Tier,Price Tiers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__PricingGuidance__c,true,a3a,Pricing Guidance,Pricing Guidance,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__PricingGuidanceTier__c,true,a3Z,Pricing Guidance Tier,Pricing Guidance Tiers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProcessInput__c,true,a3d,Process Input,Process Inputs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProcessInputCondition__c,true,a3b,Process Input Condition,Process Input Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProcessInputValue__c,true,a3c,Process Input Values,Process Input Values,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProductAction__c,true,a3e,Product Action,Product Actions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProductAttribute__c,true,a3g,Attribute Item,Attribute Items,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProductAttributeSet__c,true,a3f,Product Attribute Set,Product Attribute Sets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__ProductFeature__c,true,a3h,Product Feature,Product Features,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__ProductOption__c,true,a3i,Product Option,Product Options,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__ProductRule__c,true,a3j,Product Rule,Product Rules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__Quote__c,true,a3t,CPQ Quote,CPQ Quotes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__QuoteDocument__c,true,a3k,Quote Document,Quote Documents,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__QuoteLine__c,true,a3p,Quote Line,Quote Lines,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__QuoteLineConsumptionRate__c,true,a3l,Quote Line Consumption Rate,Quote Line Consumption Rates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__QuoteLineConsumptionSchedule__c,true,a3m,Quote Line Consumption Schedule,Quote Line Consumption Schedules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__QuoteLineGroup__c,true,a3n,Quote Line Group,Quote Line Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__QuoteLinePricingGuidance__c,true,a3o,Quote Line Pricing Guidance,Quote Line Pricing Guidance,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__QuoteProcess__c,true,a3q,Quote Process,Quote Processes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__QuoteTemplate__c,true,a3r,Quote Template,Quote Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__QuoteTerm__c,true,a3s,Quote Term,Quote Terms,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__RecordJob__c,true,a3u,Record Job,Record Jobs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__RelatedContent__c,true,a3w,Additional Document,Additional Documents,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__SearchFilter__c,true,a3y,Search Filter,Search Filters,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__SearchIndex__c,true,a3z,Search Index,Search Index,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__SolutionGroup__c,true,a40,Solution Group,Solution Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__SubscribedAsset__c,true,a41,Subscribed Asset,Subscribed Assets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__SubscribedQuoteLine__c,true,a42,Subscribed Quote Line,Subscribed Quote Lines,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__Subscription__c,true,a45,Subscription,Subscriptions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__SubscriptionConsumptionRate__c,true,a43,Subscription Consumption Rate,Subscription Consumption Rates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__SubscriptionConsumptionSchedule__c,true,a44,Subscription Consumption Schedule,Subscription Consumption Schedules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__SummaryVariable__c,true,a46,Summary Variable,Summary Variables,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__TaxExemptionCertificate__c,true,a47,Tax Exemption Certificate,Tax Exemption Certificates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
SBQQ__TemplateContent__c,true,a48,Template Content,Template Content,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__TemplateSection__c,true,a49,Template Section,Template Sections,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__TermCondition__c,true,a4A,Term Condition,Term Conditions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__Theme__c,true,a4B,Theme,Themes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
SBQQ__TimingLog__c,true,a4C,Timing Log,Timing Logs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__UpgradeSource__c,true,a4D,Upgrade Source,Upgrade Sources,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SBQQ__WebQuote__c,true,a4F,Web Quote,Web Quotes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
SBQQ__WebQuoteLine__c,true,a4E,Web Quote Line,Web Quote Lines,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
SCMC__Additional_Charge__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Additional_Rebate_Terms__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Address__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Alternate_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AP_Voucher__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AP_Voucher_Credit__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AP_Voucher_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AP_Voucher_Line_Credit__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Asset_Group__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Asset_Sub_Group__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Attachment__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Attachment_Set_Association__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AttachmentType__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__AvaTax_Code_to_Product_Group_Mapping__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Award_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Backorder__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Batch_Control__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Batch_Log__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Batch_Process_Schedule__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Batch_Settings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Bill_of_Material__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Box__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Buyer_Attachment_Set__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Catalog_Load__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Certificate_Of_Conformance_Signee__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Change_Request__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Change_Request_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Commodity_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Commodity_Code_Buyer_Association__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Condition_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Contact_Role__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Credit_Invoice__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Credit_Invoice_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Currency_Master__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Address__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Quotation__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Quotation_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Return__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Customer_Return_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Cycle_Count__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Cycle_Count_Detail__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Cycle_Count_Profile__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Elements_of_Cost__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Email_Handler__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Email_Templates__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Error_Log__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Exchange_Order__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Experience__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__fflib_BatchProcess__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__fflib_BatchProcessDetail__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__fflib_SchedulerConfiguration__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__fflib_XXXBatchTestOpportunity2__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__ffsda_SupportDataAccessKey__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Form_Names__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Freight_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__GL_Account__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__ICP__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__ILS_Search_Result__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__ILSMART_Listing__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__inAlloc__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Internal_Team__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Action_Queue__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Attachment__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Attachment_Detail__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Location__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Position__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Transaction_Financial_Records__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Inventory_Transaction_Perpetual_Record__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Invoice_Line_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Invoice_To_BD_Export_Batch_Control__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Invoice_To_BD_Export_Batch_Control_Log__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Invoicing__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Item_Option__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Item_Overview_Settings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__License_Information__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Line_Type_to_Product_Mapping__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Manufacturer__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Manufacturer_Part_Number_Reference__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Month_End_Inventory__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Non_Conforming_Material__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Option__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Option_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Option_Type__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Org_Address__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Organization_Settings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Override_VisualForce_Pages__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Ownership_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Part_Statistics__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__PartStatsPricing__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Permission_Settings__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Pick_list_Detail__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Picklist__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__PO_Attachment__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__PO_Payment_Terms__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__PO_to_Attachment_Association__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Price__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Price_List__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Price_Type__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Prior_Contracts__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Process_Subscription__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Product_Group__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Product_Group_Rep_Association__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Production_Order__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Production_Order_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Purchase_Contract__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Purchase_Contract_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Purchase_Order__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Purchase_Order_Line_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Quote_Line_Group__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Quote_Request__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Reason_Code__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Rebate__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Rebate_Applied__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Rebate_Claim__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Rebate_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Receipt__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Receipt_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Received_Order__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Received_Order_Line__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Received_RFQ__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Received_RFQ_Item__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCMC__Receiving_Inspection__c,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
